ID,Year,Semester,course,Gender,AS,StudentsGrade,InstructorsGrade
21B11,2016,Spring,192,M,quiz5,100,100
21B11,2016,Spring,192,M,quiz6,100,100
21B12,2016,Spring,192,M,quiz3,100,100
21B12,2016,Spring,192,M,quiz4,100,100
21B12,2016,Spring,192,M,quiz5,100,100
21B14,2016,Spring,192,F,quiz4,100,100
21B14,2016,Spring,192,F,quiz6,100,100
21B15,2016,Spring,192,M,quiz1,100,100
21B15,2016,Spring,192,M,quiz2,100,100
21B15,2016,Spring,192,M,quiz3,100,100
21B15,2016,Spring,192,M,quiz4,100,100
21B15,2016,Spring,192,M,quiz5,100,100
21B16,2016,Spring,192,M,quiz4,100,100
21B18,2016,Spring,192,M,quiz4,100,100
21B19,2016,Spring,192,F,quiz5,100,100
21B2,2016,Spring,192,M,quiz3,100,100
21B2,2016,Spring,192,M,quiz5,100,100
21B22,2016,Spring,192,F,quiz4,100,100
21B22,2016,Spring,192,F,quiz6,100,100
21B23,2016,Spring,192,M,quiz1,100,100
21B23,2016,Spring,192,M,quiz3,100,100
21B23,2016,Spring,192,M,quiz4,100,100
21B23,2016,Spring,192,M,quiz5,100,100
21B26,2016,Spring,192,F,quiz2,100,100
21B26,2016,Spring,192,F,quiz4,100,100
21B28,2016,Spring,192,M,quiz4,100,100
21B28,2016,Spring,192,M,quiz6,100,100
21B29,2016,Spring,192,M,quiz1,100,100
21B29,2016,Spring,192,M,quiz4,100,100
21B29,2016,Spring,192,M,quiz5,100,100
21B29,2016,Spring,192,M,quiz6,100,100
21B4,2016,Spring,192,M,quiz4,100,100
21B4,2016,Spring,192,M,quiz5,100,100
21B5,2016,Spring,192,M,quiz5,100,100
21B7,2016,Spring,192,M,quiz2,100,100
21B7,2016,Spring,192,M,quiz3,100,100
21B7,2016,Spring,192,M,quiz4,100,100
21B7,2016,Spring,192,M,quiz5,100,100
21B8,2016,Spring,192,M,quiz2,100,100
21B9,2016,Spring,192,M,quiz4,100,100
21C1,2016,Spring,192,M,quiz4,100,100
21C10,2016,Spring,192,F,quiz4,100,100
21C10,2016,Spring,192,F,quiz5,100,100
21C11,2016,Spring,192,M,quiz1,100,100
21C11,2016,Spring,192,M,quiz2,100,100
21C11,2016,Spring,192,M,quiz4,100,100
21C12,2016,Spring,192,F,quiz1,100,100
21C12,2016,Spring,192,F,quiz2,100,100
21C12,2016,Spring,192,F,quiz4,100,100
21C14,2016,Spring,192,F,quiz4,100,100
21C14,2016,Spring,192,F,quiz5,100,100
21C15,2016,Spring,192,F,quiz2,100,100
21C15,2016,Spring,192,F,quiz4,100,100
21C16,2016,Spring,192,F,quiz4,100,100
21C16,2016,Spring,192,F,quiz5,100,100
21C17,2016,Spring,192,M,quiz2,100,100
21C17,2016,Spring,192,M,quiz4,100,100
21C18,2016,Spring,192,M,quiz1,100,100
21C18,2016,Spring,192,M,quiz2,100,100
21C18,2016,Spring,192,M,quiz4,100,100
21C19,2016,Spring,192,F,quiz1,100,100
21C19,2016,Spring,192,F,quiz4,100,100
21C19,2016,Spring,192,F,quiz5,100,100
21C19,2016,Spring,192,F,quiz6,100,100
21C20,2016,Spring,192,M,quiz4,100,100
21C21,2016,Spring,192,M,quiz1,100,100
21C21,2016,Spring,192,M,quiz2,100,100
21C21,2016,Spring,192,M,quiz4,100,100
21C21,2016,Spring,192,M,quiz5,100,100
21C22,2016,Spring,192,F,quiz4,100,100
21C23,2016,Spring,192,F,quiz1,100,100
21C23,2016,Spring,192,F,quiz2,100,100
21C23,2016,Spring,192,F,quiz4,100,100
21C3,2016,Spring,192,M,quiz5,100,100
21C3,2016,Spring,192,M,quiz6,100,100
21C5,2016,Spring,192,F,quiz2,100,100
21C5,2016,Spring,192,F,quiz5,100,100
21C5,2016,Spring,192,F,quiz6,100,100
21C6,2016,Spring,192,F,quiz4,100,100
21C7,2016,Spring,192,M,quiz1,100,100
21C7,2016,Spring,192,M,quiz4,100,100
21C7,2016,Spring,192,M,quiz5,100,100
21C8,2016,Spring,192,F,quiz1,100,100
21C8,2016,Spring,192,F,quiz4,100,100
21C9,2016,Spring,192,M,quiz4,100,100
21D1,2016,Spring,320,M,quiz1,100,100
21D1,2016,Spring,320,M,quiz4,100,100
21D1,2016,Spring,320,M,quiz6,100,100
21D10,2016,Spring,320,M,quiz6,100,100
21D12,2016,Spring,320,M,quiz1,100,100
21D12,2016,Spring,320,M,quiz6,100,100
21D13,2016,Spring,320,M,quiz1,100,100
21D13,2016,Spring,320,M,quiz6,100,100
21D14,2016,Spring,320,F,quiz1,100,100
21D14,2016,Spring,320,F,quiz3,100,100
21D14,2016,Spring,320,F,quiz6,100,100
21D14,2016,Spring,320,F,test1,100,100
21D14,2016,Spring,320,F,test2,100,100
21D14,2016,Spring,320,F,test3,100,100
21D16,2016,Spring,320,M,quiz1,100,100
21D16,2016,Spring,320,M,quiz6,100,100
21D16,2016,Spring,320,M,test1,100,100
21D16,2016,Spring,320,M,test3,100,100
21D17,2016,Spring,320,M,quiz1,100,100
21D17,2016,Spring,320,M,quiz4,100,100
21D17,2016,Spring,320,M,quiz6,100,100
21D17,2016,Spring,320,M,test2,100,100
21D2,2016,Spring,320,F,quiz1,100,100
21D2,2016,Spring,320,F,quiz3,100,100
21D2,2016,Spring,320,F,quiz6,100,100
21D7,2016,Spring,320,M,quiz4,100,100
21D7,2016,Spring,320,M,quiz6,100,100
21D9,2016,Spring,320,M,quiz1,100,100
31A01,2016,Spring,MATH 2204,F,quiz1,100,100
31A01,2016,Spring,MATH 2204,F,quiz3,100,100
31A02,2016,Spring,MATH 2204,F,quiz3,100,100
31A05,2016,Spring,MATH 2204,F,quiz2,100,100
31A08,2016,Spring,MATH 2204,F,quiz1,100,100
31A08,2016,Spring,MATH 2204,F,quiz2,100,100
31A08,2016,Spring,MATH 2204,F,quiz3,100,100
31A13,2016,Spring,MATH 2204,F,quiz2,100,100
31A13,2016,Spring,MATH 2204,F,quiz3,100,100
31A15,2016,Spring,MATH 2204,M,quiz2,100,100
31A16,2016,Spring,MATH 2204,M,quiz1,100,100
31A16,2016,Spring,MATH 2204,M,quiz3,100,100
31B10,2016,Spring,MATH 2204,F,quiz1,100,100
31B11,2016,Spring,MATH 2204,M,quiz1,100,100
31B18,2016,Spring,MATH 2204,F,quiz1,100,100
31B21,2016,Spring,MATH 2204,M,quiz1,100,100
31B22,2016,Spring,MATH 2204,M,quiz1,100,100
31B23,2016,Spring,MATH 2204,F,quiz1,100,100
31C01,2016,Spring,MATH 2222,M,quiz1,100,100
41A28,2016,Spring,MATH1120,F,test1,100,100
13B21,2016,Fall,Math3650,M,Final,100,100
23A10,2016,Fall,MAT192,M,Quiz3,100,100
23A14,2016,Fall,MAT192,F,Quiz1,100,100
23A14,2016,Fall,MAT192,F,Quiz3,100,100
23A14,2016,Fall,MAT192,F,Quiz5,100,100
23A14,2016,Fall,MAT192,F,Quiz7,100,100
23A18,2016,Fall,MAT192,F,Quiz3,100,100
23A18,2016,Fall,MAT192,F,Quiz4,100,100
23A19,2016,Fall,MAT192,M,Quiz1,100,100
23A19,2016,Fall,MAT192,M,Quiz3,100,100
23A19,2016,Fall,MAT192,M,Quiz6,100,100
23A19,2016,Fall,MAT192,M,Quiz7,100,100
23A3,2016,Fall,MAT192,M,Quiz1,100,100
23A3,2016,Fall,MAT192,M,Quiz2,100,100
23A3,2016,Fall,MAT192,M,Quiz3,100,100
23A3,2016,Fall,MAT192,M,Quiz5,100,100
23A7,2016,Fall,MAT192,M,Quiz1,100,100
23A8,2016,Fall,MAT192,F,Quiz1,100,100
23A8,2016,Fall,MAT192,F,Quiz8,100,100
23B10,2016,Fall,MAT192,M,Quiz1,100,100
23B10,2016,Fall,MAT192,M,Quiz2,100,100
23B13,2016,Fall,MAT192,F,Quiz1,100,100
23B13,2016,Fall,MAT192,F,Quiz6,100,100
23B13,2016,Fall,MAT192,F,Quiz7,100,100
23B2,2016,Fall,MAT192,M,Quiz1,100,100
23B2,2016,Fall,MAT192,M,Quiz2,100,100
23B2,2016,Fall,MAT192,M,Quiz3,100,100
23B6,2016,Fall,MAT192,M,Quiz1,100,100
23B6,2016,Fall,MAT192,M,Quiz3,100,100
23B6,2016,Fall,MAT192,M,Quiz7,100,100
23B6,2016,Fall,MAT192,M,Quiz8,100,100
